name;ra;dec;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;med_abs_dev;med_buf_range_per;pair_slope_trend;percent_amplitude;pdfp;skew;kurtosis;std;ls;rcorbor;magratio;data_num;object;dmjd
CSS120530:154029+383518;235.121184;38.588363;1.009433;0.285714;0.153307;0.285951;0.559912;0.833873;0.941848;-0.048606;86.044806;0.358404;1;0.666667;0.771743;1.169199;0.897076;-0.752656;0.712602;0.723729;0.142857;0.428571;7;SN;56077
CSS120525:172227+431634;260.611604;43.276128;0.326769;0.25;0.106342;0.2869;0.487046;0.510157;0.682824;-0.010927;61.287645;0.075972;1;0.363636;0.299149;0.424828;0.292053;-0.326299;0.16922;0.235357;0;0.5;12;SN;56072
CSS120524:103247+233628;158.196965;23.607873;1.451933;0.466667;0.200279;0.526208;0.688754;0.810227;0.918054;-0.004014;63.562121;1.01499;1;0.5;2.270906;2.813894;0.307176;-1.113702;0.920238;1.636253;0.066667;0.466667;15;SN;56071
CSS120516:143823+232055;219.597862;23.348512;0.893325;0.4;0.420696;0.513222;0.669545;0.79553;0.908078;0.039206;91.487078;0.423723;1;0.666667;0.709573;1.112835;0.738082;-0.563434;0.571624;0.981932;0;0.5;10;SN;56063
CSS120516:133455+233452;203.727715;23.581189;0.981141;0.272727;0.151715;0.279814;0.569654;0.845699;0.932413;0.051505;56.129222;0.287111;1;0.5;0.753869;1.174451;0.914725;-0.896894;0.718618;0.636332;0.181818;0.454545;11;SN;56063
CSS120516:100524+131956;151.351092;13.33239;0.208863;0.4;0.238747;0.417808;0.596869;0.748043;0.899217;-0.018301;16.861982;0.139454;1;0.75;0.208185;0.337529;0.233806;-1.354334;0.150767;13.95934;0;0.4;5;SN;56063
CSS120515:150239+191451;225.661087;19.247689;0.886449;0.444444;0.119122;0.38379;0.736121;0.83451;0.933402;0.051441;47.213372;0.232074;1;0.375;0.736104;1.019042;0.672748;-1.343654;0.659844;3.01767;0;0.444444;9;SN;56062
CSS120515:134044+193806;205.18143;19.634933;0.431609;0.428571;0.120389;0.22263;0.420463;0.618296;0.845833;0.006269;88.916644;0.133899;1;0.5;0.61118;0.765608;-0.426439;-0.907395;0.274154;0.137916;0;0.428571;7;SN;56062
CSS120501:152722+192749;231.840429;19.46385;0.46343;0.333333;0.23909;0.379124;0.499518;0.61677;0.796625;-0.005423;20.744314;0.250062;1;0.75;0.481851;0.707015;0.282114;-0.783509;0.273465;0.325709;0;0.444444;9;SN;56048
CSS120430:164142+291159;250.426781;29.19969;1.088652;0.333333;0.115255;0.338687;0.630615;0.725785;0.859488;-0.000784;104.032617;0.214295;1;0.375;0.778394;1.249149;0.660434;-1.111795;0.761622;14.989135;0.222222;0.444444;9;SN;56047
CSS120425:174943+335724;267.427751;33.956555;0.620788;0.125;0.220039;0.303706;0.454352;0.678674;0.878745;0.100537;102.594063;0.212098;1;0.714286;0.588663;0.784274;1.10629;0.122878;0.393713;0.089661;0;0.5;8;SN;56042
CSS120424:140216-112108;210.567745;-11.352499;0.798993;0.666667;0.086376;0.411966;0.834547;0.882134;0.925449;-0.02478;43.416146;0.613266;1;0.545455;1.03914;1.448449;0.006871;-1.430298;0.563672;0.477456;0;0.5;12;SN;56041
CSS120422:083746+522004;129.4429;52.334221;1.63;0.245614;0.024275;0.066878;0.13726;0.205956;0.396434;-0.000422;358.407079;0.43;0.929825;0.5;6.726806;6.259267;-1.1277;0.871969;0.753241;1.317397;0;0.473684;57;SN;56039
CSS120421:135954+263914;209.975227;26.653764;0.854646;0.285714;0.151789;0.201085;0.271801;0.381484;0.69716;0.019096;94.102504;0.210164;1;0.692308;0.992508;1.18093;0.223274;0.214787;0.409425;0.248208;0;0.5;14;SN;56038
CSS120421:143501-071918;218.753014;-7.321746;0.639497;0.272727;0.033078;0.070393;0.213153;0.422744;0.66055;0.000311;54.468719;0.045692;1;0.6;0.536061;0.778581;0.844137;0.567887;0.321488;14.455334;0;0.454545;11;SN;56038
CSS120420:133548-212353;203.951443;-21.398175;1.715;0.409091;0.169808;0.2923;0.415158;0.714079;0.902978;-0.001341;28.714107;0.39;0.863636;0.52381;1.070009;1.914598;0.954832;-0.319186;1.005225;10.64229;0.227273;0.5;22;SN;56037
CSS120419:150533+243244;226.387078;24.545554;0.826735;0.111111;0.223124;0.281787;0.28611;0.575769;0.845917;-0.001772;147.252652;0.174886;1;0.375;0.726215;0.850596;1.488154;1.073423;0.498724;6.082988;0;0.444444;9;SN;56036
CSS120419:150732+203300;226.881505;20.549801;1.57;0.279661;0.077104;0.166933;0.264449;0.39263;0.729833;-0.000454;407.407408;0.41;1;0.566667;4.321026;2.991407;-0.428748;0.06944;0.673855;1.000314;0;0.5;118;SN;56036
CSS120418:113531+054254;173.879209;5.715124;0.612195;0.428571;0.112948;0.224505;0.550833;0.87716;0.962894;0.061525;122.360677;0.215811;1;0.666667;0.589736;0.826204;0.698982;-1.150385;0.455358;0.203067;0;0.428571;7;SN;56035
CSS120416:104354+114017;160.973872;11.671583;0.377959;0.375;0.269291;0.438955;0.592539;0.712848;0.810594;0.004797;97.711324;0.167929;1;0.733333;0.408338;0.539155;0.202728;-0.856581;0.204994;0.13424;0;0.5;16;SN;56033
CSS120416:091631+075020;139.127108;7.839144;1.385;0.410256;0.091943;0.202195;0.40933;0.669833;0.827295;-0.000608;65.764023;0.56;1;0.533333;4.395106;4.361681;-0.430042;-1.077062;0.831839;5.746455;0;0.487179;39;SN;56033
CSS120416:120240-095738;180.664948;-9.960642;0.602872;0.153846;0.146855;0.213632;0.425445;0.515752;0.664244;-0.002075;55.073406;0.158015;1;0.416667;0.516964;0.677438;1.013225;1.159478;0.287084;0.843283;0;0.461538;13;SN;56033
CSS120415:170824+030104;257.101344;3.017649;0.942675;0.125;0.299976;0.378794;0.446323;0.501432;0.744258;-0.002402;30.456615;0.235486;1;0.285714;0.771318;0.851775;1.686904;1.676956;0.568237;1.869294;0.125;0.5;8;SN;56032
CSS120413:132702-014513;201.758704;-1.753539;1.068847;0.076923;0.227487;0.611413;0.717936;0.771219;0.840329;-0.001469;59.538279;0.2394;0.923077;0.583333;0.817075;0.92721;1.157726;0.504185;0.611118;2.516187;0.076923;0.461538;13;SN;56030
CSS120411:114429+070346;176.122427;7.062837;1.062176;0.230769;0.183971;0.57179;0.634618;0.698412;0.834947;0.046653;52.954639;0.222554;0.923077;0.416667;0.812881;0.948085;1.11051;0.329441;0.605086;187.78168;0.076923;0.461538;13;SN;56028
CSS120402:114913+555513;177.305664;55.920183;0.499197;0.375;0.165427;0.528408;0.732759;0.762614;0.879067;0.058074;72.667673;0.338851;1;0.571429;0.48922;0.798864;0.145828;-1.441667;0.345029;0.058146;0;0.5;8;SN;56019
CSS120401:135211+462820;208.043828;46.47235;0.754237;0.272727;0.482286;0.718867;0.87146;0.953896;0.980004;0.045345;991.894551;0.438338;1;0.7;0.620838;1.119745;0.441925;-1.504686;0.604647;0.174137;0;0.454545;11;SN;56018
CSS120401:121337+462902;183.405672;46.483743;0.94485;0.411765;0.045209;0.083474;0.186464;0.773143;0.928334;0.007609;61.166082;0.170073;1;0.4375;1.050112;1.462434;0.252877;0.039441;0.488022;0.473606;0;0.470588;17;SN;56018
CSS120401:100127+415736;150.363539;41.960148;1.61;0.204461;0.109805;0.214998;0.319033;0.448416;0.727508;-0.000158;222.222222;0.19;1;0.433333;3.613176;1.078303;-0.50399;3.929149;0.410606;0.645809;0.003717;0.494424;269;SN;56018
CSS120329:124746+161051;191.940831;16.180947;0.789902;0.315789;0.316826;0.512369;0.547528;0.74938;0.840605;-0.000558;163.328516;0.274086;1;0.444444;0.909146;0.925839;0.210345;-0.900783;0.4242;1.809497;0;0.473684;19;SN;56015
CSS120328:123356+233248;188.481653;23.5468;1.159266;0.266667;0.144653;0.266498;0.36578;0.524525;0.803088;-0.000539;83.06097;0.322821;1;0.5;0.83143;1.417622;0.871753;0.064422;0.619877;1029.198028;0.066667;0.466667;15;SN;56014
CSS120328:122417+185529;186.070957;18.924894;1.69;0.173203;0.035058;0.070187;0.093292;0.15047;0.419484;-0.000302;156.589147;0.18;0.993464;0.6;5.367955;3.433091;-1.610927;3.260528;0.535487;0.499363;0;0.486928;306;SN;56014
CSS120328:152416+050318;231.065322;5.054822;1.385;0.27027;0.230775;0.386236;0.531314;0.636821;0.794575;-0.001087;79.012346;0.4;0.945946;0.566667;1.032357;1.620826;0.767563;-0.547026;0.777992;0.999885;0.081081;0.486486;37;SN;56014
CSS120327:141750+052004;214.458449;5.334439;0.906709;0.4;0.197379;0.273306;0.318793;0.488985;0.751644;0.000968;138.974755;0.308431;1;0.555556;1.595955;1.688125;-0.155047;-0.669248;0.538854;0.067995;0;0.5;10;SN;56013
CSS120325:123816-150632;189.567455;-15.108959;1.125526;0.2;0.2306;0.498743;0.572601;0.646521;0.762337;-0.002053;108.947683;0.384455;1;0.444444;0.994083;1.40853;1.095223;0.828228;0.623299;3.617936;0.1;0.5;10;SN;56011
CSS120323:115546+503457;178.94346;50.582566;1.105204;0.375;0.252467;0.319166;0.507441;0.829452;0.982477;-0.000558;0.478617;0.576873;1;0.571429;2.331721;2.846818;-0.341744;-1.410482;0.816683;42.015301;0;0.5;8;SN;56009
CSS120322:130213+143141;195.555886;14.528253;1.315;0.402597;0.115066;0.226118;0.357752;0.60395;0.85623;-0.00029;301.851852;0.52;1;0.566667;3.528976;3.209997;-0.478774;-0.912123;0.7345;7.242958;0;0.493506;77;SN;56008
CSS120321:125020+063058;192.58164;6.516;0.613319;0.5;0.06624;0.219421;0.372601;0.562267;0.824907;0.016843;74.07582;0.294307;1;0.6;0.701241;0.979973;-0.061503;-0.958328;0.4008;0.208678;0;0.5;6;SN;56007
CSS120317:114744+031755;176.934162;3.298686;0.743105;0.4;0.264604;0.463057;0.66151;0.788444;0.915378;-0.000609;30.133747;0.54952;1;0.5;1.1213;1.458242;-0.076548;-1.530325;0.557885;7.201229;0;0.4;5;SN;56003
CSS120313:105530+145239;163.874397;14.877728;0.693594;0.333333;0.170283;0.345189;0.520094;0.697248;0.878899;0.028025;249.952559;0.235267;1;0.4;0.635582;0.841302;0.93258;-0.506354;0.475354;0.0662;0;0.5;6;SN;55999
CSS120302:145707+051018;224.278019;5.171736;0.641685;0.363636;0.102629;0.404916;0.610719;0.746217;0.837588;0.018273;98.84238;0.300001;1;0.5;0.97577;1.178487;-0.219485;-1.238755;0.401586;0.247109;0;0.454545;11;SN;55988
CSS120301:162036-102738;245.150094;-10.460755;1.485523;0.307692;0.068085;0.233997;0.619785;0.642264;0.890833;0.047753;134.036202;0.3966;0.923077;0.583333;1.030817;1.772529;1.126002;0.448377;0.861228;211.96068;0.153846;0.461538;13;SN;55987
CSS120229:150641+044048;226.669525;4.680034;1.295;0.454545;0.168477;0.281881;0.402344;0.672915;0.963075;-0.000849;67.207416;0.81;1;0.52381;2.630165;2.477007;-0.314404;-1.145398;0.820542;8.804649;0;0.5;22;SN;55987
CSS120225:113149+085941;172.953061;8.994721;0.60434;0.2;0.172983;0.348665;0.450521;0.530419;0.662482;0.001057;79.780924;0.207413;1;0.666667;0.60836;0.807483;0.41507;-0.147931;0.320263;0.110171;0;0.5;10;SN;55983
CSS120225:104941+031730;162.419805;3.291615;0.939349;0.454545;0.336192;0.536216;0.729005;0.885148;0.975236;-0.000855;199.475164;0.53864;1;0.6;0.700078;1.358767;0.329687;-1.546894;0.7211;703.62604;0;0.454545;11;SN;55983
CSS120224:134312+322634;205.800979;32.442677;0.746352;0.454545;0.156528;0.471939;0.64683;0.745778;0.833363;-0.000321;58.133925;0.423501;1;0.7;1.494664;1.59759;-0.361815;-1.387973;0.504062;6.839841;0;0.454545;11;SN;55982
CSS120224:094326-065336;145.857061;-6.893375;0.612829;0.5;0.232716;0.415729;0.680012;0.88514;0.935812;0.046227;57.777148;0.422941;1;0.454545;0.679591;1.061133;0.193151;-1.350078;0.435382;0.891469;0;0.5;12;SN;55982
CSS120224:100531-013042;151.379513;-1.511519;0.716281;0.357143;0.057354;0.157675;0.464475;0.625067;0.815117;0.021272;160.567255;0.245602;1;0.692308;0.83029;1.106208;0.275904;-0.464035;0.385607;0.144612;0;0.5;14;SN;55982
CSS120223:101223+334336;153.095596;33.726689;0.847969;0.285714;0.521205;0.874748;0.929399;0.98405;0.995767;-0.000704;185.47447;0.177339;1;0.5;0.753078;0.926587;0.324796;-1.815746;0.761039;9087.05536;0.142857;0.428571;7;SN;55981
CSS120222:095634+180751;149.14351;18.130875;0.809622;0.333333;0.151127;0.303047;0.454967;0.630206;0.852082;-0.018894;63.250852;0.270896;1;0.6;0.661719;1.014687;0.624792;-0.958736;0.546217;0.15517;0;0.5;6;SN;55980
CSS120222:092738+153503;141.909698;15.58394;0.619371;0.2;0.153112;0.267945;0.382779;0.614237;0.845695;0.135269;27.696939;0.244287;1;1;0.584154;0.767223;1.193509;-0.14977;0.448856;0.413388;0;0.4;5;SN;55980
CSS120219:112911+360021;172.296374;36.005788;1.295;0.272374;0.062902;0.099051;0.17225;0.285;0.78407;-0.000385;238.663485;0.26;1;0.6;2.837072;2.722181;-0.831957;0.317658;0.552468;3426.662627;0;0.498054;257;SN;55977
CSS120219:123935+163512;189.89617;16.586754;0.227881;0.4;0.04071;0.071242;0.101775;0.438609;0.775444;0.009897;73.156019;0.03566;1;0.25;0.359221;0.380502;-1.018073;-0.214049;0.152176;0.024379;0;0.4;5;SN;55977
CSS120218:111158+294206;167.993176;29.70161;1.120519;0.214286;0.017627;0.028124;0.182678;0.279154;0.710606;0.047207;34.245686;0.138253;1;0.538462;0.810314;1.080188;1.828503;1.872221;0.621111;1.963639;0.142857;0.5;14;SN;55976
CSS120218:113445+211433;173.689402;21.242717;1.1;0.285714;0.111155;0.185379;0.281418;0.432999;0.646082;-0.000235;239.43662;0.35;1;0.5;2.435579;2.253342;-0.562133;-0.107853;0.530398;0.535362;0;0.478992;119;SN;55976
CSS120210:073508+394354;113.785028;39.731768;1.735249;0.3;0.041028;0.094124;0.185354;0.248442;0.417523;-2.4e-05;93.188922;0.441002;0.9;0.666667;5.698517;4.059773;-0.756478;0.602875;0.903144;25.326814;0;0.5;10;SN;55968
CSS120210:151342+160607;228.424065;16.101898;1.533269;0.307692;0.170302;0.281154;0.430106;0.782793;0.833432;0.030093;103.177104;0.302056;0.923077;0.5;1.462408;1.85963;1.413074;2.328639;0.764181;379.90492;0.076923;0.461538;13;SN;55968
CSS120201:112525+251604;171.352852;25.267745;0.365281;0.545455;0.430707;0.596823;0.672502;0.748474;0.915475;0.020658;69.031588;0.285911;1;0.6;0.331176;0.591943;-0.03477;-1.617597;0.263545;0.326232;0;0.454545;11;SN;55959
CSS120127:153128-042103;232.867905;-4.350683;0.540876;0.333333;0.091691;0.200113;0.32446;0.477918;0.922963;0.007801;112.295176;0.235936;1;0.636364;0.763328;1.08172;-0.075676;-0.737205;0.331627;0.132297;0;0.5;12;SN;55954
CSS120126:063845+672022;99.687523;67.339659;0.532667;0.375;0.313275;0.424648;0.5779;0.777222;0.92604;-8.4e-05;71.704348;0.217562;1;0.428571;0.525937;0.736138;0.732062;-0.8931;0.368988;7.861894;0;0.5;8;SN;55953
CSS120125:122038+321740;185.159367;32.294349;1.095237;0.304348;0.100159;0.269057;0.418479;0.654617;0.837554;-0.00096;222.857839;0.412794;1;0.545455;0.797554;1.376173;0.956958;0.386764;0.57101;402.962303;0.043478;0.478261;23;SN;55952
CSS120125:124045+125321;190.186817;12.889314;0.554851;0.272727;0.243418;0.403005;0.556769;0.640419;0.833847;0.004785;163.937108;0.178235;1;0.52381;0.489057;0.626492;0.838386;0.514464;0.260619;0.055052;0;0.5;22;SN;55952
CSS120125:122958+100407;187.489551;10.068553;1.255;0.26087;0.192067;0.227032;0.257227;0.356916;0.813497;-0.00017;198.934281;0.36;1;0.47619;5.025596;2.869474;-1.116417;0.544619;0.644514;6.637684;0;0.478261;23;SN;55952
CSS120123:111134+342829;167.890913;34.474531;1.17;0.304348;0.14397;0.19019;0.266778;0.376417;0.811492;0.000257;66.623122;0.23;1;0.454545;3.487454;2.113572;-0.857878;0.475403;0.551163;7.547459;0;0.478261;23;SN;55950
CSS120123:114727+024325;176.862008;2.723777;1.61;0.315789;0.201307;0.261393;0.337483;0.468575;0.717804;-0.000283;224.568138;0.5;0.947368;0.5;7.241381;2.809443;-0.915022;1.000523;0.725961;5.092344;0;0.473684;19;SN;55950
CSS120123:133657-030204;204.237101;-3.034268;1.38;0.375;0.077191;0.283382;0.375467;0.551862;0.706746;-0.000684;106.145251;0.495;1;0.466667;3.148441;2.354513;-0.157638;-0.146266;0.659176;1.958993;0;0.5;16;SN;55950
CSS120118:105924+143218;164.847919;14.538234;1.495;0.347826;0.193846;0.249219;0.424769;0.556483;0.770397;-0.000522;204.610951;0.62;1;0.5;3.588039;2.447492;-0.337779;-0.813399;0.71827;798.165575;0;0.5;46;SN;55945
CSS120113:134558+323143;206.491406;32.528701;1.51;0.384615;0.212193;0.436737;0.560691;0.708809;0.854678;-0.000832;132.413793;0.65;1;0.566667;2.908409;2.160029;0.20691;-0.936156;0.788875;1.996936;0.025641;0.487179;39;SN;55940
CSS120113:075900+270957;119.751865;27.165913;0.464359;0.5;0.020834;0.341616;0.662398;0.896877;0.958751;-0.080673;28.528976;0.263945;1;0.6;0.815641;1.002424;-0.450556;-1.460211;0.3643;36.58608;0;0.5;6;SN;55940
CSS120104:003320+034817;8.3313;3.804911;1.745;0.252101;0.035814;0.07871;0.123146;0.162317;0.32659;-0.000291;257.367387;0.36;0.957983;0.433333;7.709636;5.285884;-1.318204;2.001373;0.731581;709.550357;0;0.495798;119;SN;55931
CSS120103:124714-100347;191.809852;-10.06308;1.984507;0.538462;0.147502;0.445255;0.732181;0.740975;0.934168;0.049882;131.675681;1.09972;0.615385;0.416667;1.84726;2.701626;0.326747;-1.617714;1.474983;0.648123;0.384615;0.461538;13;SN;55930
CSS120101:154353+181209;235.968923;18.202547;0.916949;0.166667;0.326519;0.431153;0.535787;0.671286;0.868514;0.012652;27.330791;0.312506;1;0.6;0.744149;0.998209;1.087129;-0.131081;0.624921;0.449906;0;0.5;6;SN;55928
CSS111231:044049+063112;70.204227;6.519703;1.345;0.343284;0.109927;0.208331;0.400833;0.564439;0.761141;-0.000366;180.939226;0.405;1;0.533333;3.092607;2.399391;-0.266957;-0.567852;0.618892;1.000196;0;0.492537;134;SN;55927
CSS111230:143658+163057;219.239783;16.515758;1.225515;0.555556;0.36388;0.59716;0.810625;0.900519;0.973632;0.01521;57.607031;1.031916;1;0.625;1.653992;2.315299;0.300906;-1.532935;0.931024;0.372605;0;0.444444;9;SN;55926
CSS111229:100811+515057;152.044063;51.849109;1.693585;0.466667;0.444645;0.472154;0.709567;0.951498;0.979278;-0.002886;18.261389;0.744122;0.533333;0.642857;0.984489;1.83299;0.139868;-1.691853;1.276098;0.835681;0.466667;0.466667;15;SN;55925
CSS111229:102909+460458;157.286688;46.082732;1.47;0.113445;0.077541;0.137302;0.209535;0.298245;0.493162;-3.1e-05;1354.838728;0.11;0.983193;0.5;0.940886;1.064414;2.415711;6.030585;0.485648;1.182046;0.046218;0.495798;238;SN;55925
CSS111229:104531+432538;161.378745;43.427136;1.15;0.343284;0.1219;0.274251;0.416803;0.604683;0.820941;-0.000125;196.936543;0.325;1;0.466667;2.250873;1.483048;-0.250055;-0.182188;0.472671;0.721805;0;0.492537;134;SN;55925
CSS111229:121455-042508;183.730962;-4.418896;0.928062;0.4;0.166089;0.290655;0.415222;0.634514;0.853806;-0.004926;78.929447;0.397419;1;0.25;0.738601;1.032303;0.967161;-0.469357;0.648317;1.212427;0;0.4;5;SN;55925
CSS111228:103551+410959;158.962446;41.166581;1.212033;0.538462;0.080069;0.148747;0.537836;0.674687;0.732191;-0.000906;70.226667;0.696509;1;0.583333;3.731081;3.047726;-0.58181;-0.889188;0.761085;4.267132;0;0.461538;13;SN;55924
CSS111227:104742+021815;161.923703;2.30415;0.36664;0.428571;0.075191;0.16002;0.472337;0.784654;0.922581;0.063897;41.167809;0.184202;1;0.5;0.455332;0.663269;-0.121128;-1.122998;0.246065;0.097815;0;0.428571;7;SN;55923
CSS111227:021338-110933;33.407488;-11.159112;1.169549;0.5;0.703559;0.812952;0.887282;0.923043;0.966814;-0.001035;18.944662;0.642896;1;0.428571;0.809027;1.408954;0.232097;-1.753737;0.968278;104.647526;0.125;0.5;8;SN;55923
CSS111227:044803-040823;72.010589;-4.13976;0.816885;0.142857;0.113821;0.200685;0.299532;0.398379;0.746869;-0.003384;11.872481;0.149939;1;0.666667;0.723454;0.77307;1.724751;1.498997;0.512455;1.504199;0;0.428571;7;SN;55923
CSS111225:081044+402530;122.681499;40.42495;0.307937;0.142857;0.165198;0.294316;0.4652;0.636083;0.852173;8.6e-05;67.338889;0.086581;1;0.666667;0.385838;0.408466;1.107291;-0.085645;0.204807;10.135484;0;0.428571;7;SN;55921
CSS111225:140122+161705;210.33978;16.284425;1.64;0.224;0.095835;0.177163;0.306864;0.40658;0.64737;-0.000267;281.030445;0.27;1;0.433333;3.965923;1.643018;-0.337152;1.708181;0.50076;5239.8625;0.004;0.488;250;SN;55921
CSS111130:085857+044130;134.738229;4.69161;0.722919;0.428571;0.298179;0.519119;0.718504;0.91789;0.974304;0.038542;78.009077;0.298037;1;0.666667;0.65256;0.944175;0.457493;-1.481707;0.567666;0.111336;0;0.428571;7;SN;55896
CSS111130:000253-280119;0.722266;-28.0221;0.331651;0.4;0.167336;0.292837;0.418339;0.636462;0.854585;-0.010985;20.045827;0.161704;1;0.25;0.45097;0.579102;-0.505351;-0.942773;0.230876;0.156834;0;0.4;5;SN;55896
CSS111129:233448+244502;353.701065;24.750619;2.165;0.172589;0.091564;0.146187;0.228802;0.334219;0.487332;-0.000272;317.241379;0.28;0.979695;0.5;13.996848;2.247328;-1.742126;6.547088;0.640257;1.002906;0;0.497462;197;SN;55895
CSS111128:113705+152814;174.269951;15.470632;2.185;0.286738;0.052976;0.096708;0.164377;0.465622;0.750806;-0.000517;294.117647;0.29;0.996416;0.5;13.190575;3.514335;-0.794453;0.680521;0.684202;3494.59144;0;0.498208;279;SN;55894
CSS111128:045837-054847;74.652178;-5.813162;1.125468;0.222222;0.507549;0.693374;0.781781;0.795873;0.870179;0.027043;35.954432;0.707939;1;0.375;1.071051;1.602506;0.74869;-0.360898;0.718095;2.149317;0;0.444444;9;SN;55894
CSS111124:044711+073557;71.793719;7.599181;0.562414;0.2;0.127727;0.201768;0.252122;0.547209;0.935538;-0.024934;16.089463;0.139397;1;0.555556;0.548938;0.770344;1.258654;-0.048031;0.38601;0.885359;0;0.5;10;SN;55890
CSS111122:110659+033442;166.74457;3.578388;1.012958;0.333333;0.221992;0.258045;0.294099;0.431779;0.772712;-0.000317;19.22892;0.191486;1;0.6;0.755133;1.089768;1.275288;0.395098;0.644461;16.690197;0.166667;0.5;6;SN;55888
CSS111116:010537-023351;16.402257;-2.56418;0.840163;0.285714;0.260126;0.441512;0.513234;0.584956;0.825539;-0.083088;121.542293;0.521086;1;0.333333;0.656202;1.0832;0.340627;-1.100242;0.542673;0.251284;0;0.428571;7;SN;55882
CSS111103:021902-110027;34.757761;-11.007461;1.000982;0.4;0.248009;0.406156;0.721057;0.865342;0.920438;-0.000612;67.367091;0.311348;1;0.444444;0.759294;1.186404;0.717974;-1.22017;0.746859;6.99609;0.1;0.5;10;SN;55869
CSS111030:023613+085848;39.056043;8.979877;0.894315;0.3;0.045687;0.094578;0.275201;0.45882;0.686421;-0.033997;104.693861;0.221582;1;0.444444;0.892238;1.163145;0.645531;0.218146;0.465277;0.687499;0;0.5;10;SN;55865
CSS111030:024850-080430;42.206962;-8.075109;1.431359;0.176471;0.28192;0.464962;0.568483;0.808644;0.943891;-0.001335;84.764937;0.348958;0.823529;0.4375;0.897452;1.248111;0.995011;-0.474417;0.969592;502.10236;0.176471;0.470588;17;SN;55865
