objID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1237648675603612095,21.97368,20.53572,19.49711,18.95457,18.60643
1237648675067134474,21.50943,19.28868,18.13175,17.70588,17.28749
1237648675067135162,23.24874,22.08961,20.21012,19.62722,19.10056
1237648675067265378,21.78032,20.41261,19.51262,19.12372,18.79194
1237648675067265539,20.47712,19.32213,18.84529,18.53022,18.35795
1237648675067330979,21.99497,19.95039,18.6263,18.13232,17.68957
1237648675067331147,22.64576,21.00198,19.64759,19.21279,18.75909
1237648675067462173,23.98214,22.32401,20.47791,19.80752,19.28346
1237648675603939394,20.9472,19.23761,18.20864,17.81517,17.51872
1237648675067527544,20.86856,19.42547,18.53203,18.1007,17.77993
1237648675605446927,19.51662,18.88045,18.34754,17.769,17.80502
1237648675067592710,19.58921,18.67648,18.45366,18.15576,18.14956
1237648675067855293,21.08365,19.07931,18.03633,17.58459,17.1897
1237648675604070704,21.003,19.24912,18.23228,17.78833,17.3984
1237648675604071258,22.49521,21.85477,19.95306,19.30346,18.86496
1237648675604463996,20.24284,18.20939,17.15545,16.63245,16.22916
1237648674533146986,21.27543,19.4507,18.49204,18.03975,17.62557
1237645879551066262,20.19457,19.09941,18.50319,18.03414,17.74788
1237648674530001392,22.6021,20.67332,19.07267,18.4972,18.05592
1237648674529476615,21.96742,20.44336,19.93107,19.76028,19.23309
1237648674531639679,21.47204,20.25867,19.64757,19.30355,19.03341
1237648674533802532,21.65375,19.98625,19.02422,18.53791,18.08548
1237648675068510856,22.82357,21.77002,19.95401,19.28859,18.87831
1237648675069952364,22.50551,19.70104,18.76457,18.40603,17.99915
1237648675070018476,21.44005,19.96457,19.2745,18.90292,18.52743
1237648675034759346,21.00235,19.21074,18.19678,17.73252,17.35504
1237648675605250449,23.35028,21.7467,19.83193,19.18734,18.75652
1237648674531967610,21.70526,19.79331,18.54383,18.06046,17.66569
1237648674533016415,21.36865,19.89404,19.25088,18.8997,18.45541
1237648675606691884,21.35418,20.14632,19.71637,19.4664,19.31181
1237648675606823483,21.03165,19.26607,18.30455,17.77152,17.36578
1237648674532492137,22.34199,21.14849,20.56589,20.44176,20.09943
1237648674532753564,21.35553,19.38127,18.29477,17.81417,17.37661
1237648675069362212,20.75517,25.11403,18.84012,18.56897,18.47039
1237648675608330974,24.78048,22.06009,20.06878,19.46428,18.96503
1237648675603284401,22.36841,20.27693,19.16266,18.53576,17.93533
1237648675603677570,20.79459,19.59748,18.82405,18.38718,18.05712
1237648675067920815,21.13717,19.13326,18.13307,17.62897,17.28271
1237648674532557261,21.9741,20.56879,19.44834,19.03917,18.5991
1237648674533081773,22.41129,20.53423,19.43067,18.89304,18.26159
1237648675606954453,24.58335,22.09238,20.1485,19.36832,18.86645
1237648702966333455,21.22784,20.24203,19.41546,18.95663,18.87962
1237648702966333581,20.41528,18.92716,18.21505,17.61506,17.47165
1237648675605512669,24.45039,22.53747,20.52503,19.76267,19.26932
1237648675605709027,21.02164,19.49155,18.59906,18.12939,17.80124
1237648675068314844,23.57233,22.199,20.31004,19.65561,19.16281
1237648675605709414,22.8073,20.26221,18.6999,18.08525,17.69808
1237648674532819645,22.28523,20.28217,18.8016,18.32555,17.8918
1237648675607283204,23.36401,22.0125,20.16313,19.5413,19.00488
1237648674530328964,21.42312,19.81347,18.79356,18.38618,18.11771
1237648675605774800,21.86094,19.67714,18.38714,17.84741,17.48097
1237648674532885305,21.69953,20.10911,18.92702,18.55163,18.08335
1237648674531246539,21.10536,19.88965,19.01624,18.58182,18.33718
1237648674531312117,21.65383,19.99079,18.93844,18.28765,17.84414
1237648675605774871,20.00879,18.89686,18.31456,17.97035,17.76
1237648675605775352,23.65557,22.25972,20.44267,19.58658,19.10869
1237648675604791584,21.3861,19.60026,18.59225,18.09057,17.74362
1237648674531574095,21.98887,20.52148,19.59257,19.0689,18.74245
1237648702971117693,21.48131,19.63819,18.513,18.08039,17.64736
1237648675068379766,23.26727,21.76846,19.9575,19.31017,18.90572
1237648675068380110,23.62755,22.24294,20.40462,19.70073,19.25473
1237648675068444794,19.68521,17.784,16.74341,16.29629,15.89937
1237648675068444796,20.05251,18.16881,17.19088,16.77584,16.39418
1237648675605840386,21.82563,20.64564,19.53183,19.01038,18.51145
1237648675068444804,21.78216,20.52942,19.8277,19.59527,19.27933
1237648675608330665,21.15842,19.88077,19.13862,18.59816,18.14147
1237648675068445157,20.84215,19.23985,18.42838,18.05913,17.73024
1237648674531639378,20.91913,18.92031,17.83233,17.4175,17.02927
1237648675068445173,21.428,19.93684,19.036,18.52961,18.12528
1237648675068445600,21.84536,20.83422,20.10675,19.75838,19.52525
1237648702966792419,21.45347,20.30871,20.12441,19.8382,19.69943
1237648675068576837,23.95801,22.27061,20.43606,19.75125,19.25093
1237648674533802695,21.12769,19.78005,19.1156,18.70669,18.31561
1237648675068641997,20.6184,18.638,17.61666,17.19675,16.83462
1237648674533802744,20.12816,19.56979,19.20861,19.02085,18.98189
1237648675604987914,20.95318,18.71254,17.44531,16.87142,16.36929
1237648675068642049,20.99369,19.95201,19.21599,18.90159,18.63213
1237648674533802793,22.12208,20.27534,19.29444,18.83785,18.35309
1237648702966923328,20.84448,19.28112,18.45026,17.99361,17.66714
1237648675068707819,23.80185,22.29792,20.32122,19.56636,19.16812
1237648674534000100,22.84821,22.20303,20.35246,19.63748,19.09844
1237648702966923826,24.57743,21.95599,20.43821,19.60869,19.05532
1237648675068772936,21.91402,20.06855,19.10916,18.69525,18.3723
1237648674534261345,19.82012,18.91979,18.45577,18.34982,18.01583
1237648674532950654,21.14384,19.20275,18.20554,17.80517,17.31343
1237648675068773069,20.75814,19.8238,19.41474,19.22554,18.99046
1237648675605905876,21.20254,19.31796,18.27111,17.83869,17.43319
1237648675068903947,22.1385,20.80303,20.30921,20.14579,20.7578
1237648674534457650,22.33123,20.89627,20.23842,19.96539,19.64871
1237648675605119332,21.95863,20.84978,20.10792,19.66107,19.33527
1237648675605119520,20.18194,19.15193,18.53775,18.17723,17.81437
1237648674534458101,20.92322,18.97567,18.09259,17.60155,17.07005
1237648675069231498,20.63222,18.6436,17.7794,17.30352,16.95186
1237648675069231753,20.3769,18.64772,17.7774,17.41722,17.10911
1237648675069362990,21.63402,19.87168,18.7543,18.25372,17.79647
1237648675069493530,20.29179,18.37055,17.41388,17.04321,16.6912
1237648675069756079,21.38984,19.61303,18.57116,18.22625,17.72346
1237648675069821590,21.45449,19.72082,18.78176,18.40141,18.04438
1237648675069887257,21.13066,19.08199,18.12943,17.70422,17.24074
1237648675069952058,21.85492,20.28065,19.51415,19.11388,18.69593
1237648675069952145,21.33604,19.39362,18.57388,18.2078,17.77404
1237648675034759304,20.81244,18.85353,17.79707,17.42195,17.10667
1237648675034759317,21.64613,19.99919,18.93467,18.53231,18.23551
1237648675069952949,21.74059,19.86072,19.0892,18.74905,18.35493
1237648675069953008,20.6104,18.74441,17.80713,17.46426,16.95687
1237648675034759330,20.93529,19.20273,18.20624,17.85601,17.51658
1237648675069953020,21.01486,19.52884,18.70836,18.35469,17.86068
1237648675069953090,22.67344,20.95594,20.10632,19.60145,18.95178
1237648675034759339,20.78316,18.96253,17.88435,17.47804,17.14312
1237648675070018322,20.44139,18.45773,17.59353,17.19509,16.74249
1237648675605119645,22.14161,20.45902,19.24944,18.65768,18.26451
1237648675606036798,20.23804,19.02397,18.38318,17.95141,17.7279
1237648675606102763,23.0976,21.49063,19.71259,19.06534,18.60411
1237648675070019431,24.76456,22.71097,20.75289,19.9074,19.34957
1237648675605119699,21.84641,20.97916,20.33212,19.96489,19.69771
1237648675606233552,20.98385,19.06297,17.9455,17.39165,16.98501
1237648675606233649,21.30585,20.0427,19.46332,19.13527,18.87195
1237648675066544505,21.60588,20.17793,19.66394,19.26128,18.79897
1237648675606299342,21.83935,20.35442,19.16878,18.60218,18.14313
1237648674531704919,22.19106,20.10332,18.75307,18.25168,17.90882
1237648674531705019,20.55672,18.76099,17.77884,17.38633,17.01478
1237648674531705379,21.55927,20.30595,19.34649,18.79533,18.34791
1237648674531706100,23.72405,22.55444,20.51871,19.86864,19.42776
1237648674531836029,19.98555,18.07442,17.08392,16.70684,16.35445
1237648674531836030,21.46633,19.82667,18.96189,18.6839,18.43636
1237648674531836085,19.82859,18.03771,17.02875,16.63538,16.28407
1237648674531836146,21.35574,20.15521,19.40049,19.18185,18.92462
1237648702967906488,20.26373,19.13773,18.3112,18.02327,17.78988
1237648674531967559,22.91691,20.84505,19.57658,19.09388,18.67341
1237648674532032767,20.81466,19.65785,18.89485,18.51786,18.15463
1237648675606430099,20.25853,19.17282,18.56016,18.19095,17.91055
1237648675606495865,21.71609,20.01543,18.98498,18.43429,18.06455
1237648675605316295,24.71237,21.80627,20.00958,19.28363,19.00546
1237648674532098501,22.02516,20.24657,18.91174,18.37183,17.90301
1237648702968103043,20.66877,19.057,18.19452,17.7476,17.42017
1237648674532295222,21.1789,20.0356,19.09383,18.7183,18.37634
1237648674533081304,21.62013,19.9633,18.88417,18.40159,17.87893
1237648702968103061,20.80215,19.48392,18.61913,18.36513,18.07734
1237648675066871814,21.32729,19.32015,18.28747,17.86626,17.52511
1237648675606691936,22.23625,21.27957,20.90761,20.56251,20.05205
1237648702968103145,21.30481,19.73305,18.8535,18.58494,18.36563
1237648675603284221,21.35944,19.93836,19.10845,18.56991,18.04289
1237648675603415486,22.38443,20.15949,18.73794,18.12293,17.673
1237648675606692011,21.1677,19.07685,17.99884,17.50637,17.07134
1237648675606692412,21.25056,19.85001,19.0098,18.50612,18.13944
1237648675603743287,24.95347,22.09392,20.01859,19.31503,18.80091
1237648675605381955,24.23694,22.47574,20.56163,19.78331,19.29876
1237648675608395829,21.53564,19.83668,18.77665,18.29697,17.93666
1237648675603808635,21.20181,20.08259,19.37638,19.06601,18.86061
1237648675606888954,21.6791,20.00833,18.96083,18.33339,17.78012
1237648675603808673,21.65413,19.77874,18.52219,18.03046,17.59533
1237648675603808687,20.83042,19.48911,18.58118,18.07071,17.68405
1237648675603939565,21.51184,20.08066,18.9402,18.48414,18.19239
1237648675607151173,21.46348,19.85779,18.78414,18.23812,17.86713
1237648674532688691,21.94532,20.72259,19.89906,19.56379,19.23976
1237648675604660569,20.25362,19.18362,18.54823,18.23971,17.94525
1237648675067920942,23.87864,21.66465,19.90954,19.21979,18.81315
1237648674531246571,22.23069,20.49106,19.31432,18.87481,18.45684
1237648675068576216,20.51573,19.65203,18.99611,18.6301,18.36861
1237648675604988405,20.89518,18.99093,17.86038,17.33765,16.90538
1237648675069952872,21.31266,19.72396,18.97441,18.62502,18.20485
1237648675071329364,24.23,21.43369,19.70407,19.11054,18.6061
1237648675071525222,21.55065,20.47834,19.97299,19.66856,19.3427
1237648675603153235,20.51843,19.27825,18.77449,18.3441,18.06883
1237648702967578786,22.01842,19.90668,18.61906,18.15121,17.79103
1237648702967841039,22.95323,21.2621,19.5295,18.90189,18.50871
1237648702967841042,21.70121,20.11312,19.01651,18.43085,18.07852
1237648702967841051,20.93273,20.03391,19.1443,18.60331,18.30173
1237648702968037521,20.84854,19.531,18.77249,18.36132,18.13773
1237648702970528053,20.99377,19.17032,18.09051,17.6906,17.239
1237648702973083770,20.80045,19.13837,18.23491,17.89939,17.54143
1237648675603743074,21.42025,19.78987,18.78562,18.29329,17.89258
1237648702968561805,20.65868,18.93298,17.9922,17.69496,17.41796
1237648675604660546,21.54453,20.36508,19.50514,19.09342,18.82863
1237648702964957305,20.69214,18.96748,18.11105,17.54687,17.10769
1237648675068248528,22.44969,20.97642,20.10699,19.68489,19.32586
1237648674533475041,20.33582,19.24448,18.86832,18.54824,18.3867
1237648702966530213,19.8681,18.62935,17.73334,17.4541,17.32031
1237648702966530271,20.65956,18.73563,17.60323,17.25141,16.9153
1237648702966661466,23.14843,21.97017,20.01231,19.6198,19.26285
1237648702971117635,21.25581,19.23923,18.25302,17.87947,17.45473
1237648674531443365,22.63223,21.61812,19.92405,19.34055,18.85937
1237648674531639615,20.03364,18.51143,17.60477,17.19235,16.84825
1237648702969020551,21.70411,19.75569,18.57056,18.05157,17.67341
1237648702966857844,21.0511,19.69322,18.84144,18.36552,18.00835
1237648702966923474,21.1843,20.16811,19.84475,19.57764,19.35168
1237648702967054436,20.76134,19.31681,18.56211,18.1426,17.76272
1237648702967119953,20.67415,19.21999,18.38052,18.00765,17.60386
1237648702967120032,23.83041,21.13433,19.56147,18.96226,18.51994
1237648702967185456,22.30936,19.99689,18.61418,18.08067,17.72395
1237648702967185579,21.15629,19.52056,18.52145,18.04568,17.65733
1237648702967185610,22.99111,20.95667,19.2068,18.60184,18.26673
1237648702969020612,22.31582,19.90158,18.78225,18.13394,17.63708
1237648675070018180,20.93685,19.04864,18.21274,17.79603,17.381
1237648702969020646,23.94241,21.54114,19.96725,19.1821,18.73793
1237648702967447690,20.18814,19.22637,18.69091,18.46074,18.30659
1237648675071132296,21.09066,19.55974,18.66588,18.1725,17.76965
1237648702969085987,21.00693,18.96018,17.8963,17.46632,17.10462
1237648702967513175,21.92684,20.11606,19.10303,18.65035,18.21516
1237648675606495770,21.00566,18.90683,17.88735,17.38416,17.02156
1237648675603284379,24.06633,21.42473,19.66377,18.99218,18.42555
1237648702969348436,21.63415,21.52464,21.52795,21.70751,22.3116
1237648702968299615,19.95688,19.13008,18.5813,18.36632,18.08665
1237648702969348437,21.07525,20.2669,20.0196,19.92711,19.75326
1237648702968299636,20.58081,19.02494,18.15096,17.78025,17.4602
1237648702969217173,20.84426,19.59969,18.81612,18.51201,18.23436
1237648675603874096,19.88183,19.09788,18.55134,18.26918,18.11679
1237648675607151111,21.04379,19.25715,18.1324,17.68103,17.34785
1237648702968758479,20.46874,19.12083,18.40896,18.07647,17.83779
1237648702969282673,21.47295,19.86448,18.98456,18.55502,18.16796
1237648702968955007,19.51134,18.51447,18.02161,17.61432,17.3656
1237648702971117707,21.41998,19.5363,18.51633,18.09741,17.70237
1237648702973673611,20.92923,19.02853,18.08377,17.44986,17.12469
1237648675068445149,21.53467,19.97275,19.14854,18.75455,18.43614
1237648675068773033,19.96036,18.97426,18.51993,18.22362,18.0449
1237648675069231617,20.79411,19.55239,18.78969,18.42868,18.08078
1237648702973673658,20.68329,18.79485,17.74254,17.17981,16.85648
1237648674534785817,20.78937,18.95111,17.99323,17.52893,17.14928
1237648675069822351,25.00661,22.36549,20.52535,19.79839,19.27609
1237648675070869729,22.31241,20.22791,18.91446,18.39784,18.04723
1237648702969348278,21.93327,20.07138,18.79758,18.30131,17.87949
1237648702969151703,23.49764,21.63692,19.95461,19.24458,18.82934
1237648702968103259,21.46663,20.36725,19.82752,19.76419,19.51822
1237648675071460094,20.86189,19.49355,19.0396,18.70509,18.42304
1237648702967579126,23.27218,21.81483,20.02877,19.3987,18.93903
1237648702973018811,24.22801,22.11053,20.2988,19.69935,19.23222
1237648702973083853,21.35069,19.74664,18.76905,18.37942,18.03364
1237648702968955071,21.73903,20.33298,19.67969,19.21082,18.82204
1237648702970593481,20.65392,18.81625,17.89343,17.50458,17.06354
1237648702973083889,21.31491,20.45773,19.67785,19.43642,19.17369
1237648702966530219,20.69286,18.65146,17.58089,17.19064,16.92189
1237648702966530336,20.92516,19.73829,18.63725,18.34746,18.14087
1237648702972952722,20.79702,19.38596,18.74681,18.36833,17.92641
1237648702966661296,20.57107,18.64079,17.57191,17.2802,16.86625
1237648674531442986,22.14621,20.185,18.98525,18.54553,18.14788
1237648702966726791,21.15785,19.30111,18.25821,17.85469,17.47381
1237648702973673620,21.13902,19.86018,19.13634,18.59223,18.34662
1237648702971314371,21.63014,20.29538,19.69471,19.39162,18.95589
1237648702966792403,21.6103,19.84026,18.80216,18.28711,17.98123
1237648702969020566,21.3056,19.24793,18.31937,17.82567,17.4642
1237648702971379939,23.23148,21.1584,19.69266,19.16229,18.6393
1237648702971379987,21.60588,20.21086,19.37129,19.01446,18.49183
1237648702972952789,20.98698,19.5584,18.80026,18.42712,18.07933
1237648702966923322,20.2563,19.2534,18.71928,18.31642,18.05579
1237648702966989051,21.06862,19.01731,17.95963,17.48876,17.1058
1237648702967119897,21.5414,19.09542,18.11006,17.74068,17.29226
1237648702974132393,19.91204,18.40764,17.51464,17.06052,16.71585
1237648702969282980,24.05077,22.36175,20.57476,19.7214,19.25462
1237648675605905957,20.55916,19.56158,18.77281,18.33056,18.05451
1237648702967251093,21.17914,19.40341,18.31127,17.88058,17.52043
1237648702972493991,20.44538,18.50113,17.41323,17.07717,16.69077
1237648675066544427,19.66355,17.69688,16.95415,16.5176,16.07371
1237648675071526001,25.17756,21.56588,19.81869,19.1658,18.69801
1237648702973739097,20.3575,19.45774,18.86602,18.37678,18.20413
1237648702973739206,22.15727,20.32288,19.3015,18.81119,18.51089
1237648702967840928,20.369,19.43355,18.91503,18.5313,18.33123
1237648675605316104,20.64217,19.57123,19.02469,18.57185,18.39019
1237648675606364901,21.55932,19.61245,18.42568,17.91515,17.42941
1237648702973739119,20.91079,19.04122,18.14199,17.67297,17.36128
1237648702967971995,20.58122,19.58859,18.991,18.5814,18.40627
1237648702968103193,20.98048,20.00559,19.63844,19.64968,19.3955
1237648702972952662,20.62844,18.68592,17.75267,17.33102,16.90374
1237648702970593413,22.03641,20.17086,19.03901,18.49043,17.93863
1237648702968365275,22.65801,21.33088,19.62962,19.01221,18.63973
1237648702968561790,20.48715,18.64791,17.67262,17.35311,17.02849
1237648702972952667,20.50129,18.5882,17.8354,17.44809,17.01937
1237648702968627397,21.53626,20.16355,19.5021,19.17656,19.00009
1237648702968758495,20.82347,18.79692,17.81349,17.40088,17.02416
1237648702968823927,20.74218,19.44142,18.60315,18.23879,17.8856
1237648702974590984,21.87102,19.76471,18.7501,18.35112,17.96608
1237648702969413718,20.45008,18.6444,17.75373,17.26641,16.94934
1237648702968889559,22.78774,20.25429,18.89521,18.42028,17.95146
1237648702973673587,20.3609,18.63496,17.81428,17.34223,17.06862
1237648702969413789,22.82376,20.97846,19.40823,18.77519,18.40438
1237648702968955032,21.14266,19.25384,18.27087,17.84597,17.44814
1237648702971838640,21.17049,19.75044,19.11244,18.65765,18.20117
1237648675605971564,21.91395,20.21868,19.17544,18.5651,18.10381
1237648675070935742,21.72789,20.18595,19.37693,18.96826,18.58631
